51	5311
51	5700
51	5847
51	6041
51	6056
51	6059
51	6252
51	6712
51	9303
51	10883
51	11448
51	12207
51	12562
51	13827
51	15406
51	15863
51	17153
51	17263
51	17813
51	18207
51	18541
51	18634
51	18898
51	18903
51	22276
52	63
52	9613
52	10285
52	10575
52	10829
52	13639
53	64
53	1579
53	1612
53	2842
53	3285
53	4116
53	5697
53	8731
53	9087
53	10854
53	11572
53	12209
53	12775
53	13786
53	13837
53	13949
53	14188
53	15217
53	17369
53	18732
53	18892
53	19133
53	20413
53	20792
53	21674
53	22382
53	22931
53	22963
53	23843
53	23931
53	24498
54	65
54	139
54	176
54	195
54	8500
54	13683
54	13684
54	14028
54	15724
54	19072
54	21397
54	24349
55	66
55	836
55	2071
55	2278
55	2686
55	2688
55	2860
55	3408
55	3412
55	3413
55	3642
55	3792
55	3958
55	5258
55	6924
55	7053
55	7113
55	7251
55	8137
55	8856
55	10613
55	10661
55	11426
55	11837
55	11843
55	12332
55	13904
55	14177
55	15190
55	16799
55	17865
55	18306
55	18310
55	21757
55	22075
55	23029
55	23963
55	24506
55	24920
55	24979
55	25662
55	25843
56	70
56	76
56	4914
56	9101
56	9375
56	11838
56	12138
56	14762
56	19117
56	19836
56	20376
56	23585
57	71
57	75
57	92
57	116
57	125
57	167
57	172
57	2972
57	2985
57	4568
57	4805
57	5089
57	5273
57	7953
57	8161
57	9269
57	9505
57	9973
57	10428
57	10997
57	10998
57	12820
57	12870
57	12875
57	13529
57	14732
57	14740
57	14742
57	14754
57	16935
57	17331
57	17337
57	17918
57	18172
57	18334
57	18586
57	19158
57	19160
57	19163
57	19172
57	19320
57	19490
57	20643
57	20671
57	21288
57	21453
57	22070
57	22092
57	22450
57	23342
57	24093
57	24379
57	24452
57	25096
57	25478
57	25743
58	72
58	4711
58	6755
58	6788
58	10453
58	16880
58	18878
59	73
59	757
59	761
59	2487
59	2494
59	2534
59	2624
59	2630
59	3404
59	5199
59	6095
59	6996
59	7949
59	9255
59	10606
59	12887
59	15165
59	17187
59	19222
59	20461
59	20464
59	20896
59	24136
59	24928
59	25155
60	74
60	12836
60	15262
60	18583
60	20175
60	22155
60	22431
60	23215
60	25246
61	77
61	708
61	4555
61	7860
61	8455
61	15431
61	18715
61	19714
61	19826
61	24721
62	78
62	721
62	1876
62	2163
62	2183
62	3937
62	5820
62	6684
62	7275
62	7516
62	8002
62	8348
62	9052
62	9422
62	9447
62	9794
62	9841
62	11028
62	11389
62	11663
62	14815
62	15849
62	16279
62	16759
62	17224
62	17252
62	17299
62	18347
62	19401
62	20411
62	22841
62	23057
63	79
63	1272
63	2890
63	10748
63	15215
63	18040
63	20166
63	24840
64	80
64	4357
64	6028
64	15990
64	17146
64	17242
64	18819
64	19906
65	81
65	1846
65	6493
65	19040
65	19628
65	20368
66	82
66	228
66	7071
66	8382
66	9808
66	10180
66	10313
66	10322
66	10343
66	10349
66	23756
66	25604
66	25650
67	83
67	263
67	817
67	841
67	848
67	855
67	858
67	859
67	867
67	873
67	880
67	884
67	887
67	892
67	893
67	895
67	922
67	935
67	936
67	937
67	940
67	1350
67	2237
67	2807
67	3374
67	3384
67	3398
67	4484
67	4754
67	6734
67	7278
67	9574
67	9835
67	10324
67	10979
67	11036
67	11189
67	11197
67	11865
67	11869
67	11989
67	13231
67	13544
67	14066
67	14364
67	14396
67	14413
67	14414
67	14421
67	14682
67	16102
67	16116
67	16117
67	17083
67	17908
67	19676
67	20347
67	20354
67	20556
67	20855
67	22109
67	22148
67	22493
67	22564
67	22744
67	22842
67	22981
67	23438
67	23440
67	23745
67	23852
67	24504
67	24765
67	25169
67	25426
67	25614
68	84
68	169
68	201
68	694
68	731
68	1894
68	2229
68	2250
68	3251
68	3298
68	3303
68	3976
68	5268
68	5732
68	5806
68	9058
68	9654
68	10403
68	10515
68	10760
68	11690
68	11704
68	12758
68	13300
68	16179
68	16754
68	17726
68	20616
68	22986
68	24064
69	85
69	141
69	10351
69	10353
69	21181
69	21611
69	23757
70	86
70	9712
70	13475
70	14090
70	14750
70	23615
71	87
71	104
71	113
71	289
71	298
71	1840
71	1884
71	4499
71	5348
71	6408
71	7042
71	7229
71	8517
71	8527
71	8537
71	9075
71	10584
71	12548
71	12723
71	13822
71	15050
71	15648
71	17799
71	17855
71	21788
71	22143
71	23199
71	23350
71	24942
72	89
72	217
72	243
72	2241
72	2812
72	2846
72	5799
72	6141
72	6690
72	9261
72	10192
72	12320
72	12326
72	24476
73	91
73	1060
73	1246
73	1249
73	1266
73	1309
73	1418
73	1515
73	2093
73	2098
73	2132
73	2137
73	2368
73	2433
73	3294
73	5169
73	5322
73	5828
73	6007
73	6884
73	6954
73	7220
73	7256
73	7257
73	8321
73	8342
73	8543
73	8549
73	8552
73	8668
73	8857
73	9266
73	9326
73	9620
73	9633
73	9952
73	10604
73	10991
73	11842
73	12318
73	12853
73	12855
73	13258
73	14241
73	14860
73	15048
73	15134
73	15259
73	15261
73	17285
73	17757
73	18964
73	20535
73	21568
73	21666
73	21756
73	21813
73	21863
73	22294
73	22615
73	22835
73	23410
73	23788
73	25966
74	93
74	226
74	3074
74	3090
74	4738
74	5285
74	6603
74	7173
74	7232
74	9147
74	11001
74	11126
74	11633
74	13268
74	15258
74	16717
74	18923
74	20781
74	22314
74	23226
74	23285
74	23459
74	24239
74	24467
74	24754
74	24854
74	25310
74	25762
75	94
75	829
75	952
75	1368
75	2288
75	3380
75	3758
75	6686
75	7197
75	8512
75	9533
75	10191
75	10632
75	11348
75	13677
75	13815
75	13923
75	19406
75	19413
75	21733
75	22317
75	22766
75	23609
75	24011
75	24145
75	24978
75	25586
75	25699
75	25709
75	25715
76	95
76	4760
76	4827
76	5298
76	8732
76	10518
76	12567
76	16001
76	18136
76	18920
76	19691
76	20286
76	22575
77	96
77	283
77	422
77	5031
77	5662
77	6583
77	6861
77	9531
77	13559
77	14080
77	16368
77	17414
77	18968
77	19586
78	97
78	127
78	555
78	557
78	560
78	844
78	869
78	999
78	1831
78	1928
78	1940
78	1985
78	2012
78	2070
78	2414
78	4138
78	4141
78	4594
78	5092
78	5122
78	5195
78	5308
78	5325
78	6116
78	6153
78	6560
78	6594
78	6601
78	6623
78	6972
78	6989
78	7211
78	7931
78	8295
78	8454
78	8724
78	8725
78	8756
78	9089
78	9425
78	10301
78	10362
78	10384
78	10439
78	10569
78	10751
78	11181
78	11199
78	11200
78	11337
78	11343
78	11409
78	11668
78	11678
78	11849
78	11901
78	11904
78	12132
78	12238
78	12343
78	12484
78	12571
78	12732
78	12740
78	12957
78	13205
78	13496
78	14026
78	14268
78	14827
78	14828
78	14871
78	15109
78	15279
78	15827
78	16466
78	16479
78	16488
78	17181
78	17282
78	17624
78	17731
78	18117
78	18212
78	18330
78	18409
78	18469
78	19312
78	19505
78	19510
78	19649
78	19770
78	20267
78	21362
78	21534
78	21538
78	22189
78	22288
78	22367
78	22494
78	22565
78	22843
78	22960
78	23216
78	23222
78	23473
78	23521
78	23534
78	23762
78	23989
78	24010
78	24119
78	24246
78	24410
78	24478
78	24550
78	25171
78	25243
78	25408
78	25458
78	25613
78	25929
79	98
79	2191
79	2586
79	6392
79	6566
79	11172
79	14813
79	18798
79	21173
79	21524
79	21613
80	99
80	3335
80	4489
80	13893
80	15309
80	17440
80	17723
80	25681
80	25702
81	100
81	204
81	752
81	1737
81	2539
81	2603
81	6393
81	8901
81	10440
81	11338
81	15119
81	16870
81	17148
81	19749
81	19802
82	101
82	1696
82	1698
82	1702
82	1727
82	2546
82	3044
82	3047
82	4015
82	4230
82	4254
82	4698
82	4701
82	4705
82	5070
82	5133
82	8788
82	9122
82	9285
82	9688
82	9713
82	10094
82	10472
82	13591
82	13592
82	13594
82	13793
82	13804
82	14378
82	15905
82	16017
82	17185
82	17357
82	17597
82	17601
82	19069
82	20891
82	21505
82	22085
82	22136
82	22436
82	25701
83	102
83	1154
83	1690
83	1721
83	5105
83	13282
83	13707
83	13738
83	13885
83	15901
83	17386
83	17603
83	17860
83	18059
83	21156
84	103
84	4602
84	9244
84	15386
84	17328
84	18478
84	20940
84	23416
85	107
85	142
85	326
85	358
85	556
85	1264
85	1314
85	1564
85	2084
85	2411
85	2616
85	3071
85	4097
85	4895
85	5414
85	5513
85	5565
85	5871
85	6909
85	7566
85	7569
85	7577
85	7619
85	7634
85	7951
85	7954
85	8050
85	8738
85	9627
85	10864
85	11478
85	12674
85	13744
85	13776
85	13778
85	13865
85	15266
85	16839
85	17279
85	17609
85	17703
85	18323
85	18494
85	18559
85	18872
85	18941
85	20154
85	20187
85	20241
85	20813
85	21132
85	22888
85	23270
85	24334
85	24390
85	25137
85	25609
86	108
86	3367
86	4206
86	5716
86	7315
86	7540
86	7671
86	8435
86	8690
86	9290
86	12208
86	12615
86	12626
86	12833
86	14293
86	16825
86	16829
86	18046
86	19411
86	19956
86	20421
86	22401
86	22640
86	22661
86	22777
86	25948
87	109
87	231
87	250
87	983
87	992
87	2206
87	3444
87	3759
87	3771
87	4262
87	4514
87	4538
87	4783
87	5823
87	7056
87	7072
87	7163
87	7201
87	7214
87	7255
87	8272
87	8513
87	8518
87	9247
87	9407
87	9628
87	10524
87	11190
87	11970
87	12728
87	12810
87	14290
87	14398
87	14601
87	15044
87	15135
87	17915
87	18028
87	20103
87	21255
87	23436
87	23574
87	24348
87	24441
87	24748
87	25538
88	110
88	7165
88	14489
88	15719
88	16703
88	18709
88	23138
89	111
89	256
89	274
89	2133
89	4960
89	5227
89	5274
89	5302
89	10228
89	12564
89	12735
89	12963
89	13464
89	14605
89	15117
89	15212
89	16347
89	16489
89	18899
89	18901
89	20392
89	20728
89	21353
89	21752
89	24471
89	24660
89	24677
89	25462
90	114
90	2216
90	2220
90	3278
90	3608
90	6342
90	7228
90	10209
90	13459
90	15659
90	16485
91	115
91	149
91	159
91	5076
91	5530
91	6744
91	6921
91	7850
91	8938
91	9626
91	10446
91	11754
91	16417
91	16501
91	17034
91	18718
91	20318
92	117
92	7950
92	8766
92	8779
92	10433
92	23997
92	25001
93	118
93	17287
93	18327
93	18329
93	19862
93	19863
93	22097
93	24170
94	119
94	8231
94	9457
94	12294
94	12921
94	14215
94	14621
94	14839
94	18612
94	21684
95	121
95	234
95	926
95	1003
95	3611
95	4153
95	4351
95	5384
95	8408
95	8411
95	9643
95	10519
95	13139
95	13218
95	13397
95	16760
95	17215
95	18969
95	20348
95	20357
95	20633
95	21508
95	21928
96	123
96	2192
96	2260
96	5246
96	5281
96	5688
96	10300
96	11707
96	12565
96	14187
96	16419
96	19157
96	19328
96	19558
96	21059
96	23107
96	24421
96	25763
97	124
97	695
97	1080
97	2475
97	4089
97	4569
97	6687
97	6929
97	7495
97	8703
97	15872
97	17785
97	21014
97	25080
98	128
98	4136
98	4949
98	6117
98	7542
98	7987
98	8163
98	11112
98	12356
98	14458
98	15491
98	16723
98	16739
98	18998
98	23002
98	24956
99	130
99	4157
99	7149
99	8212
99	10615
99	12463
99	25212
100	131
100	1107
100	2496
100	2568
100	6039
100	13392
100	14619
100	23261
101	132
101	7434
101	7834
101	7840
101	10611
101	11007
101	13466
101	15480
101	15794
101	16379
101	16646
101	19159
101	19169
101	19171
101	21151
101	23348
101	24268
101	25018
101	25138
102	134
102	148
102	155
102	164
102	188
102	281
102	912
102	1505
102	2271
102	2988
102	6620
102	6772
102	7223
102	8175
102	8714
102	9532
102	9575
102	10692
102	11006
102	11474
102	12277
102	12341
102	14175
102	14499
102	14772
102	17879
102	17924
102	18116
102	19511
102	19692
102	19949
102	20114
102	20638
102	21713
102	22568
102	22569
102	22578
102	22581
102	23660
102	23862
102	23917
102	24759
102	24907
102	25014
103	135
103	592
103	596
103	791
103	795
103	1036
103	1181
103	1203
103	1295
103	1532
103	2350
103	2600
103	2945
103	2953
103	3306
103	4424
103	4526
103	4668
103	5319
103	6314
103	6881
103	7191
103	7216
103	7310
103	7762
103	9417
103	9426
103	9954
103	9999
103	10136
103	10145
103	11505
103	12167
103	12988
103	13272
103	14236
103	17535
103	17920
103	18085
103	20302
103	24682
104	136
104	153
104	171
104	386
104	433
104	2015
104	2017
104	3017
104	4564
104	4811
104	8628
104	9629
104	11298
104	12546
104	14337
104	15133
104	15825
104	16641
104	16936
104	16965
104	17071
104	19042
104	19161
104	23227
104	25607
105	137
105	828
105	840
105	1268
105	1712
105	2257
105	3010
105	5065
105	7673
105	11344
105	11698
105	13661
105	14642
105	18191
105	18622
105	20165
105	20452
105	20674
105	20889
105	20977
105	21759
105	22562
105	22731
105	24117
105	24825
105	25060
105	25142
105	25457
106	138
106	3574
106	4577
106	11267
106	12582
106	19329
106	23286
106	23333
106	23341
107	140
107	187
107	1449
107	1614
107	1834
107	2330
107	2884
107	4968
107	5099
107	5142
107	5645
107	5695
107	5877
107	5879
107	5884
107	5885
107	5886
107	5888
107	6040
107	7141
107	7409
107	10989
107	12702
107	13593
107	15571
107	16198
107	16972
107	17211
107	17556
107	18631
107	18635
107	22091
107	22713
107	25110
107	25311
108	143
108	196
108	3614
108	6539
108	7662
108	9504
108	10302
108	11242
108	16584
108	17541
108	17763
108	17872
108	21381
108	21940
108	21979
109	144
109	257
109	293
109	567
109	588
109	2269
109	4938
109	5117
109	5201
109	5253
109	5692
109	5729
109	5813
109	6606
109	6698
109	10401
109	11229
109	11375
109	11685
109	12903
109	14047
109	14069
109	16081
109	16353
109	16356
109	17368
109	17570
109	17729
109	18103
109	18106
109	19316
109	19506
109	20559
109	22200
109	22764
109	23048
109	23223
109	23373
109	23376
109	23458
109	23555
109	23588
109	24082
109	24152
109	24172
109	24618
109	24729
109	25247
110	145
110	1391
110	2412
110	2682
110	2810
110	3509
110	3657
110	3659
110	5293
110	6167
110	9669
110	10186
110	10241
110	23524
111	146
111	469
111	5030
111	5146
111	9338
111	10914
112	147
112	1492
112	3193
112	10714
112	11235
112	11518
112	16141
112	19873
112	21102
112	21819
112	23140
112	25905
113	150
113	1967
113	2199
113	4682
113	5622
113	5855
113	6605
113	7164
113	7777
113	7996
113	8282
113	8335
113	8727
113	8736
113	8751
113	8753
113	12487
113	13563
113	13576
113	13735
113	13784
113	15727
113	17649
113	17730
113	19624
113	22531
113	23323
113	24354
113	25188
113	25926
114	151
114	182
114	1236
114	1562
114	1616
114	2030
114	2602
114	4423
114	5750
114	6262
114	6389
114	8573
114	9728
114	10875
114	10932
114	15052
114	15299
114	16140
114	18676
114	20194
114	22300
115	152
115	394
115	1444
115	3007
115	3766
115	5544
115	6590
115	11069
115	11394
115	12854
115	13010
115	13766
115	14603
115	14861
115	14897
115	15974
115	16284
115	16866
115	16937
115	17909
115	17927
115	18104
115	18137
115	18257
115	18587
115	18607
115	19170
115	19688
115	20244
115	20604
115	23725
115	24153
115	24959
115	25269
115	25524
116	154
116	156
116	1604
116	1662
116	7611
116	10884
116	14139
116	15286
116	15759
117	158
117	277
117	2050
117	3547
117	5207
117	5297
117	5336
117	9785
117	10981
117	11671
117	12856
117	13165
117	13390
117	14452
117	18272
117	18303
117	18957
117	19428
117	19804
117	20742
117	21831
117	22030
117	23688
117	24118
117	25095
117	25239
118	160
118	3308
118	3774
118	4345
118	4721
118	11835
118	11911
118	19003
118	19914
119	161
119	990
119	1430
119	1512
119	1514
119	1528
119	2605
119	4547
119	8528
119	9329
119	9448
119	9637
119	10001
119	10693
119	10888
119	12213
119	13072
119	13089
119	13495
119	17284
120	162
120	808
120	813
120	1353
120	1544
120	2969
120	3554
120	5205
120	5247
120	5270
120	8922
120	10391
120	10752
120	11008
120	11174
120	12573
120	13103
120	13688
120	14075
120	15239
120	16043
120	16203
120	16534
120	16735
120	16758
120	17914
120	18175
120	18731
120	19276
120	19400
120	19895
120	19945
120	20353
120	20383
120	21398
120	21536
120	21790
120	22839
120	23886
120	24301
120	24462
120	24619
120	24649
120	25396
120	25399
120	25628
121	163
121	2470
121	3292
121	4929
121	5639
121	5783
121	5943
121	7637
121	17063
122	166
122	923
122	3544
122	8271
122	11191
122	11875
122	12335
122	13534
122	13536
122	13538
122	13540
122	18115
123	168
123	5723
123	13997
123	16159
123	20995
123	21282
123	24966
124	170
124	191
124	1833
124	5363
124	7171
124	14804
124	18264
124	24991
125	173
125	713
125	732
125	797
125	1416
125	1584
125	1586
125	1598
125	1602
125	1695
125	3213
125	3214
125	3538
125	4614
125	5930
125	6046
125	6053
125	6065
125	6071
125	6073
125	6083
125	6084
125	6087
125	6093
125	7677
125	8399
125	12931
125	13086
125	13853
125	16454
125	17267
125	17268
125	19010
125	19551
125	20612
125	23325
126	174
126	2079
126	12657
126	14189
126	18728
126	20116
126	25090
126	25245
127	175
127	644
127	1635
127	3191
127	3343
127	5028
127	7557
127	7598
127	8692
127	8719
127	8734
127	8741
127	8743
127	8744
127	8746
127	10449
127	10851
127	10938
127	11319
127	12243
127	13613
127	13621
127	13695
127	13867
127	14673
127	14765
127	15069
127	15195
127	15635
127	16321
127	17497
127	17502
127	18846
127	19976
127	19978
127	20513
127	21138
127	21208
127	21307
127	21465
127	22592
127	22798
127	22918
127	22973
127	23119
127	23211
127	23434
127	23539
127	24298
127	24406
127	25048
127	25145
128	177
128	697
128	1347
128	3772
128	6561
128	7536
128	9389
128	9543
128	10243
128	11106
128	11379
128	11425
128	20235
128	25895
129	178
129	514
129	671
129	1610
129	4604
129	9995
129	10953
129	13836
129	19667
129	19670
129	22475
129	23180
129	23194
129	25312
130	179
130	2143
130	2681
130	7108
130	7239
130	7242
130	8000
130	8030
130	8764
130	18300
130	21460
131	180
131	1565
131	5862
131	7800
131	14923
131	18204
131	18781
132	183
132	220
132	269
132	310
132	835
132	913
132	917
132	1043
132	1072
132	1420
132	2075
132	2219
132	2227
132	2246
132	2685
132	2806
132	2815
132	3333
132	3385
132	3409
132	3765
132	3969
132	4109
132	4430
132	4519
132	4544
132	4557
132	4777
132	5382
132	5822
132	6877
132	6907
132	7109
132	7697
132	7886
132	7981
132	8521
132	8522
132	8524
132	8551
132	8558
132	8916
132	8940
132	9142
132	9254
132	9518
132	9639
132	9775
132	9890
132	9897
132	9913
132	9920
132	10179
132	10665
132	10678
132	10682
132	10683
132	10777
132	11845
132	12144
132	12804
132	13380
132	13921
132	14085
132	14291
132	14590
132	14597
132	14833
132	15020
132	15218
132	16272
132	16326
132	17759
132	17839
132	18235
132	18391
132	18396
132	18686
132	18954
132	18963
132	19096
132	19747
132	20274
132	20968
132	21115
132	22582
132	22985
132	22990
132	23506
132	24302
132	25190
132	25950
133	184
133	548
133	2007
133	3055
133	8341
133	9917
133	13658
133	17850
133	17862
133	19309
133	19348
133	23388
134	185
134	380
134	398
134	2025
134	4390
134	4801
134	12247
134	13850
134	16148
134	16971
134	17038
134	17648
134	21982
135	186
135	482
135	10983
135	11341
135	13825
135	13832
135	17438
135	18741
135	19884
136	189
136	4095
136	4130
136	4147
136	4183
136	4341
